xi;vi;v2i;vi-v2i;E;hi;c1;c2
0.690156;4.56895;4.56895;8.88178e-15;9.4739e-15;0.00015625;144;138
0.690312;4.56256;4.56256;8.88178e-15;9.4739e-15;0.00015625;144;138
0.690469;4.55618;4.55618;9.76996e-15;1.04213e-14;0.00015625;144;138
0.690625;4.54981;4.54981;9.76996e-15;1.04213e-14;0.00015625;144;138
0.690781;4.54345;4.54345;8.88178e-15;9.4739e-15;0.00015625;144;138
0.690937;4.5371;4.5371;8.88178e-15;9.4739e-15;0.00015625;144;138
0.691094;4.53077;4.53077;8.88178e-15;9.4739e-15;0.00015625;144;138
0.69125;4.52445;4.52445;8.88178e-15;9.4739e-15;0.00015625;144;138
0.691406;4.51814;4.51814;7.99361e-15;8.52651e-15;0.00015625;144;138
0.691562;4.51184;4.51184;8.88178e-15;9.4739e-15;0.00015625;144;138
0.691719;4.50556;4.50556;7.99361e-15;8.52651e-15;0.00015625;144;138
0.691875;4.49929;4.49929;8.88178e-15;9.4739e-15;0.00015625;144;138
0.692031;4.49303;4.49303;7.99361e-15;8.52651e-15;0.00015625;144;138
0.692187;4.48678;4.48678;7.99361e-15;8.52651e-15;0.00015625;144;138
0.692344;4.48055;4.48055;8.88178e-15;9.4739e-15;0.00015625;144;138
0.6925;4.47433;4.47433;8.88178e-15;9.4739e-15;0.00015625;144;138
0.692656;4.46812;4.46812;8.88178e-15;9.4739e-15;0.00015625;144;138
0.692812;4.46192;4.46192;8.88178e-15;9.4739e-15;0.00015625;144;138
0.692969;4.45574;4.45574;8.88178e-15;9.4739e-15;0.00015625;144;138
0.693125;4.44956;4.44956;8.88178e-15;9.4739e-15;0.00015625;144;138
0.693281;4.4434;4.4434;7.99361e-15;8.52651e-15;0.00015625;144;138
0.693437;4.43726;4.43726;8.88178e-15;9.4739e-15;0.00015625;144;138
0.693594;4.43112;4.43112;8.88178e-15;9.4739e-15;0.00015625;144;138
0.69375;4.425;4.425;8.88178e-15;9.4739e-15;0.00015625;144;138
0.693906;4.41889;4.41889;7.99361e-15;8.52651e-15;0.00015625;144;138
0.694062;4.4128;4.4128;7.99361e-15;8.52651e-15;0.00015625;144;138
0.694219;4.40671;4.40671;7.99361e-15;8.52651e-15;0.00015625;144;138
0.694375;4.40064;4.40064;8.88178e-15;9.4739e-15;0.00015625;144;138
0.694531;4.39458;4.39458;7.99361e-15;8.52651e-15;0.00015625;144;138
0.694687;4.38854;4.38854;7.99361e-15;8.52651e-15;0.00015625;144;138
0.694844;4.3825;4.3825;7.99361e-15;8.52651e-15;0.00015625;144;138
0.695;4.37648;4.37648;8.88178e-15;9.4739e-15;0.00015625;144;138
0.695156;4.37047;4.37047;7.99361e-15;8.52651e-15;0.00015625;144;138
0.695312;4.36448;4.36448;7.10543e-15;7.57912e-15;0.00015625;144;138
0.695469;4.3585;4.3585;7.99361e-15;8.52651e-15;0.00015625;144;138
0.695625;4.35253;4.35253;7.99361e-15;8.52651e-15;0.00015625;144;138
0.695781;4.34657;4.34657;7.99361e-15;8.52651e-15;0.00015625;144;138
0.695937;4.34062;4.34062;7.99361e-15;8.52651e-15;0.00015625;144;138
0.696094;4.33469;4.33469;7.10543e-15;7.57912e-15;0.00015625;144;138
0.69625;4.32877;4.32877;8.88178e-15;9.4739e-15;0.00015625;144;138
0.696406;4.32287;4.32287;7.10543e-15;7.57912e-15;0.00015625;144;138
0.696562;4.31697;4.31697;7.99361e-15;8.52651e-15;0.00015625;144;138
0.696719;4.31109;4.31109;7.10543e-15;7.57912e-15;0.00015625;144;138
0.696875;4.30522;4.30522;7.10543e-15;7.57912e-15;0.00015625;144;138
0.697031;4.29936;4.29936;7.10543e-15;7.57912e-15;0.00015625;144;138
0.697187;4.29352;4.29352;7.10543e-15;7.57912e-15;0.00015625;144;138
0.697344;4.28769;4.28769;7.99361e-15;8.52651e-15;0.00015625;144;138
0.6975;4.28187;4.28187;7.10543e-15;7.57912e-15;0.00015625;144;138
0.697656;4.27607;4.27607;7.99361e-15;8.52651e-15;0.00015625;144;138
0.697812;4.27027;4.27027;7.10543e-15;7.57912e-15;0.00015625;144;138
0.697969;4.26449;4.26449;7.10543e-15;7.57912e-15;0.00015625;144;138
0.698125;4.25872;4.25872;7.10543e-15;7.57912e-15;0.00015625;144;138
0.698281;4.25297;4.25297;7.99361e-15;8.52651e-15;0.00015625;144;138
0.698437;4.24723;4.24723;7.10543e-15;7.57912e-15;0.00015625;144;138
0.698594;4.2415;4.2415;7.10543e-15;7.57912e-15;0.00015625;144;138
0.69875;4.23578;4.23578;6.21725e-15;6.63173e-15;0.00015625;144;138
0.698906;4.23008;4.23008;6.21725e-15;6.63173e-15;0.00015625;144;138
0.699062;4.22438;4.22438;6.21725e-15;6.63173e-15;0.00015625;144;138
0.699219;4.2187;4.2187;7.10543e-15;7.57912e-15;0.00015625;144;138
0.699375;4.21304;4.21304;7.10543e-15;7.57912e-15;0.00015625;144;138
0.699531;4.20738;4.20738;6.21725e-15;6.63173e-15;0.00015625;144;138
0.699687;4.20174;4.20174;6.21725e-15;6.63173e-15;0.00015625;144;138
0.699844;4.19611;4.19611;6.21725e-15;6.63173e-15;0.00015625;144;138
0.7;4.1905;4.1905;6.21725e-15;6.63173e-15;0.00015625;144;138
0.700156;4.18489;4.18489;7.10543e-15;7.57912e-15;0.00015625;144;138
0.700312;4.1793;4.1793;7.10543e-15;7.57912e-15;0.00015625;144;138
0.700469;4.17372;4.17372;6.21725e-15;6.63173e-15;0.00015625;144;138
0.700625;4.16816;4.16816;6.21725e-15;6.63173e-15;0.00015625;144;138
0.700781;4.1626;4.1626;6.21725e-15;6.63173e-15;0.00015625;144;138
0.700937;4.15706;4.15706;7.10543e-15;7.57912e-15;0.00015625;144;138
0.701094;4.15153;4.15153;7.10543e-15;7.57912e-15;0.00015625;144;138
0.70125;4.14602;4.14602;6.21725e-15;6.63173e-15;0.00015625;144;138
0.701406;4.14051;4.14051;6.21725e-15;6.63173e-15;0.00015625;144;138
0.701562;4.13502;4.13502;6.21725e-15;6.63173e-15;0.00015625;144;138
0.701719;4.12954;4.12954;6.21725e-15;6.63173e-15;0.00015625;144;138
0.701875;4.12408;4.12408;6.21725e-15;6.63173e-15;0.00015625;144;138
0.702031;4.11862;4.11862;6.21725e-15;6.63173e-15;0.00015625;144;138
0.702187;4.11318;4.11318;6.21725e-15;6.63173e-15;0.00015625;144;138
0.702344;4.10775;4.10775;6.21725e-15;6.63173e-15;0.00015625;144;138
0.7025;4.10234;4.10234;6.21725e-15;6.63173e-15;0.00015625;144;138
0.702656;4.09693;4.09693;6.21725e-15;6.63173e-15;0.00015625;144;138
0.702812;4.09154;4.09154;5.32907e-15;5.68434e-15;0.00015625;144;138
0.702969;4.08616;4.08616;5.32907e-15;5.68434e-15;0.00015625;144;138
0.703125;4.08079;4.08079;6.21725e-15;6.63173e-15;0.00015625;144;138
0.703281;4.07544;4.07544;6.21725e-15;6.63173e-15;0.00015625;144;138
0.703437;4.0701;4.0701;6.21725e-15;6.63173e-15;0.00015625;144;138
0.703594;4.06477;4.06477;6.21725e-15;6.63173e-15;0.00015625;144;138
0.70375;4.05945;4.05945;6.21725e-15;6.63173e-15;0.00015625;144;138
0.703906;4.05414;4.05414;5.32907e-15;5.68434e-15;0.00015625;144;138
0.704062;4.04885;4.04885;5.32907e-15;5.68434e-15;0.00015625;144;138
0.704219;4.04357;4.04357;6.21725e-15;6.63173e-15;0.00015625;144;138
0.704375;4.0383;4.0383;6.21725e-15;6.63173e-15;0.00015625;144;138
0.704531;4.03304;4.03304;6.21725e-15;6.63173e-15;0.00015625;144;138
0.704687;4.0278;4.0278;5.32907e-15;5.68434e-15;0.00015625;144;138
0.704844;4.02257;4.02257;5.32907e-15;5.68434e-15;0.00015625;144;138
0.705;4.01735;4.01735;6.21725e-15;6.63173e-15;0.00015625;144;138
0.705156;4.01214;4.01214;6.21725e-15;6.63173e-15;0.00015625;144;138
0.705312;4.00694;4.00694;5.32907e-15;5.68434e-15;0.00015625;144;138
0.705469;4.00176;4.00176;6.21725e-15;6.63173e-15;0.00015625;144;138
0.705625;3.99659;3.99659;5.77316e-15;6.15804e-15;0.00015625;144;138
0.705781;3.99143;3.99143;5.32907e-15;5.68434e-15;0.00015625;144;138
0.705937;3.98628;3.98628;5.32907e-15;5.68434e-15;0.00015625;144;138
0.706094;3.98115;3.98115;5.32907e-15;5.68434e-15;0.00015625;144;138
0.70625;3.97602;3.97602;5.32907e-15;5.68434e-15;0.00015625;144;138
0.706406;3.97091;3.97091;5.32907e-15;5.68434e-15;0.00015625;144;138
0.706562;3.96581;3.96581;5.32907e-15;5.68434e-15;0.00015625;144;138
0.706719;3.96073;3.96073;5.32907e-15;5.68434e-15;0.00015625;144;138
0.706875;3.95565;3.95565;5.32907e-15;5.68434e-15;0.00015625;144;138
0.707031;3.95059;3.95059;5.32907e-15;5.68434e-15;0.00015625;144;138
0.707187;3.94554;3.94554;5.32907e-15;5.68434e-15;0.00015625;144;138
0.707344;3.9405;3.9405;5.32907e-15;5.68434e-15;0.00015625;144;138
0.7075;3.93547;3.93547;4.88498e-15;5.21065e-15;0.00015625;144;138
0.707656;3.93046;3.93046;4.88498e-15;5.21065e-15;0.00015625;144;138
0.707812;3.92545;3.92545;5.32907e-15;5.68434e-15;0.00015625;144;138
0.707969;3.92046;3.92046;4.88498e-15;5.21065e-15;0.00015625;144;138
0.708125;3.91548;3.91548;4.88498e-15;5.21065e-15;0.00015625;144;138
0.708281;3.91051;3.91051;4.88498e-15;5.21065e-15;0.00015625;144;138
0.708437;3.90555;3.90555;4.88498e-15;5.21065e-15;0.00015625;144;138
0.708594;3.90061;3.90061;4.88498e-15;5.21065e-15;0.00015625;144;138
0.70875;3.89568;3.89568;4.88498e-15;5.21065e-15;0.00015625;144;138
0.708906;3.89076;3.89076;4.44089e-15;4.73695e-15;0.00015625;144;138
0.709062;3.88585;3.88585;4.44089e-15;4.73695e-15;0.00015625;144;138
0.709219;3.88095;3.88095;4.88498e-15;5.21065e-15;0.00015625;144;138
0.709375;3.87606;3.87606;4.88498e-15;5.21065e-15;0.00015625;144;138
0.709531;3.87119;3.87119;4.88498e-15;5.21065e-15;0.00015625;144;138
0.709687;3.86632;3.86632;4.88498e-15;5.21065e-15;0.00015625;144;138
0.709844;3.86147;3.86147;4.88498e-15;5.21065e-15;0.00015625;144;138
0.71;3.85663;3.85663;4.44089e-15;4.73695e-15;0.00015625;144;138
0.710156;3.85181;3.85181;4.44089e-15;4.73695e-15;0.00015625;144;138
0.710312;3.84699;3.84699;4.44089e-15;4.73695e-15;0.00015625;144;138
0.710469;3.84218;3.84218;4.88498e-15;5.21065e-15;0.00015625;144;138
0.710625;3.83739;3.83739;4.44089e-15;4.73695e-15;0.00015625;144;138
0.710781;3.83261;3.83261;4.44089e-15;4.73695e-15;0.00015625;144;138
0.710937;3.82784;3.82784;3.9968e-15;4.26326e-15;0.00015625;144;138
0.711094;3.82308;3.82308;3.9968e-15;4.26326e-15;0.00015625;144;138
0.71125;3.81833;3.81833;4.44089e-15;4.73695e-15;0.00015625;144;138
0.711406;3.81359;3.81359;3.9968e-15;4.26326e-15;0.00015625;144;138
0.711562;3.80887;3.80887;4.44089e-15;4.73695e-15;0.00015625;144;138
0.711719;3.80415;3.80415;3.9968e-15;4.26326e-15;0.00015625;144;138
0.711875;3.79945;3.79945;3.9968e-15;4.26326e-15;0.00015625;144;138
0.712031;3.79476;3.79476;4.44089e-15;4.73695e-15;0.00015625;144;138
0.712187;3.79008;3.79008;4.44089e-15;4.73695e-15;0.00015625;144;138
0.712344;3.78541;3.78541;4.44089e-15;4.73695e-15;0.00015625;144;138
0.7125;3.78075;3.78075;3.9968e-15;4.26326e-15;0.00015625;144;138
0.712656;3.77611;3.77611;4.44089e-15;4.73695e-15;0.00015625;144;138
0.712812;3.77147;3.77147;3.9968e-15;4.26326e-15;0.00015625;144;138
0.712969;3.76685;3.76685;3.9968e-15;4.26326e-15;0.00015625;144;138
0.713125;3.76224;3.76224;4.44089e-15;4.73695e-15;0.00015625;144;138
0.713281;3.75763;3.75763;3.9968e-15;4.26326e-15;0.00015625;144;138
0.713437;3.75304;3.75304;3.55271e-15;3.78956e-15;0.00015625;144;138
0.713594;3.74846;3.74846;3.9968e-15;4.26326e-15;0.00015625;144;138
0.71375;3.7439;3.7439;3.9968e-15;4.26326e-15;0.00015625;144;138
0.713906;3.73934;3.73934;3.9968e-15;4.26326e-15;0.00015625;144;138
0.714062;3.73479;3.73479;3.55271e-15;3.78956e-15;0.00015625;144;138
0.714219;3.73026;3.73026;3.55271e-15;3.78956e-15;0.00015625;144;138
0.714375;3.72573;3.72573;3.9968e-15;4.26326e-15;0.00015625;144;138
0.714531;3.72122;3.72122;3.55271e-15;3.78956e-15;0.00015625;144;138
0.714687;3.71672;3.71672;3.9968e-15;4.26326e-15;0.00015625;144;138
0.714844;3.71223;3.71223;3.9968e-15;4.26326e-15;0.00015625;144;138
0.715;3.70774;3.70774;3.55271e-15;3.78956e-15;0.00015625;144;138
0.715156;3.70327;3.70327;3.9968e-15;4.26326e-15;0.00015625;144;138
0.715312;3.69882;3.69882;3.55271e-15;3.78956e-15;0.00015625;144;138
0.715469;3.69437;3.69437;3.9968e-15;4.26326e-15;0.00015625;144;138
0.715625;3.68993;3.68993;3.9968e-15;4.26326e-15;0.00015625;144;138
0.715781;3.6855;3.6855;3.55271e-15;3.78956e-15;0.00015625;144;138
0.715937;3.68109;3.68109;3.10862e-15;3.31587e-15;0.00015625;144;138
0.716094;3.67668;3.67668;3.55271e-15;3.78956e-15;0.00015625;144;138
0.71625;3.67229;3.67229;3.55271e-15;3.78956e-15;0.00015625;144;138
0.716406;3.6679;3.6679;3.55271e-15;3.78956e-15;0.00015625;144;138
0.716562;3.66353;3.66353;3.55271e-15;3.78956e-15;0.00015625;144;138
0.716719;3.65917;3.65917;3.10862e-15;3.31587e-15;0.00015625;144;138
0.716875;3.65481;3.65481;3.55271e-15;3.78956e-15;0.00015625;144;138
0.717031;3.65047;3.65047;3.10862e-15;3.31587e-15;0.00015625;144;138
0.717187;3.64614;3.64614;3.10862e-15;3.31587e-15;0.00015625;144;138
0.717344;3.64182;3.64182;3.55271e-15;3.78956e-15;0.00015625;144;138
0.7175;3.63751;3.63751;3.10862e-15;3.31587e-15;0.00015625;144;138
0.717656;3.63321;3.63321;3.55271e-15;3.78956e-15;0.00015625;144;138
0.717812;3.62892;3.62892;2.66454e-15;2.84217e-15;0.00015625;144;138
0.717969;3.62464;3.62464;3.10862e-15;3.31587e-15;0.00015625;144;138
0.718125;3.62038;3.62038;3.55271e-15;3.78956e-15;0.00015625;144;138
0.718281;3.61612;3.61612;2.66454e-15;2.84217e-15;0.00015625;144;138
0.718437;3.61187;3.61187;3.10862e-15;3.31587e-15;0.00015625;144;138
0.718594;3.60763;3.60763;3.10862e-15;3.31587e-15;0.00015625;144;138
0.71875;3.60341;3.60341;3.10862e-15;3.31587e-15;0.00015625;144;138
0.718906;3.59919;3.59919;3.10862e-15;3.31587e-15;0.00015625;144;138
0.719062;3.59498;3.59498;3.10862e-15;3.31587e-15;0.00015625;144;138
0.719219;3.59079;3.59079;2.66454e-15;2.84217e-15;0.00015625;144;138
0.719375;3.5866;3.5866;3.10862e-15;3.31587e-15;0.00015625;144;138
0.719531;3.58243;3.58243;3.10862e-15;3.31587e-15;0.00015625;144;138
0.719687;3.57826;3.57826;3.10862e-15;3.31587e-15;0.00015625;144;138
0.719844;3.57411;3.57411;2.66454e-15;2.84217e-15;0.00015625;144;138
0.72;3.56996;3.56996;2.66454e-15;2.84217e-15;0.00015625;144;138
0.720156;3.56583;3.56583;2.66454e-15;2.84217e-15;0.00015625;144;138
0.720312;3.5617;3.5617;2.66454e-15;2.84217e-15;0.00015625;144;138
0.720469;3.55759;3.55759;3.10862e-15;3.31587e-15;0.00015625;144;138
0.720625;3.55348;3.55348;3.10862e-15;3.31587e-15;0.00015625;144;138
0.720781;3.54939;3.54939;2.66454e-15;2.84217e-15;0.00015625;144;138
0.720937;3.5453;3.5453;2.66454e-15;2.84217e-15;0.00015625;144;138
0.721094;3.54123;3.54123;2.66454e-15;2.84217e-15;0.00015625;144;138
0.72125;3.53716;3.53716;2.66454e-15;2.84217e-15;0.00015625;144;138
0.721406;3.53311;3.53311;2.66454e-15;2.84217e-15;0.00015625;144;138
0.721562;3.52906;3.52906;2.22045e-15;2.36848e-15;0.00015625;144;138
0.721719;3.52502;3.52502;2.66454e-15;2.84217e-15;0.00015625;144;138
0.721875;3.521;3.521;2.66454e-15;2.84217e-15;0.00015625;144;138
0.722031;3.51698;3.51698;2.66454e-15;2.84217e-15;0.00015625;144;138
0.722187;3.51298;3.51298;2.22045e-15;2.36848e-15;0.00015625;144;138
0.722344;3.50898;3.50898;3.10862e-15;3.31587e-15;0.00015625;144;138
0.7225;3.505;3.505;2.66454e-15;2.84217e-15;0.00015625;144;138
0.722656;3.50102;3.50102;2.22045e-15;2.36848e-15;0.00015625;144;138
0.722812;3.49705;3.49705;2.22045e-15;2.36848e-15;0.00015625;144;138
0.722969;3.49309;3.49309;2.22045e-15;2.36848e-15;0.00015625;144;138
0.723125;3.48915;3.48915;2.22045e-15;2.36848e-15;0.00015625;144;138
0.723281;3.48521;3.48521;2.22045e-15;2.36848e-15;0.00015625;144;138
0.723437;3.48128;3.48128;2.66454e-15;2.84217e-15;0.00015625;144;138
0.723594;3.47736;3.47736;2.66454e-15;2.84217e-15;0.00015625;144;138
0.72375;3.47345;3.47345;2.22045e-15;2.36848e-15;0.00015625;144;138
0.723906;3.46955;3.46955;2.22045e-15;2.36848e-15;0.00015625;144;138
0.724062;3.46566;3.46566;2.66454e-15;2.84217e-15;0.00015625;144;138
0.724219;3.46178;3.46178;2.22045e-15;2.36848e-15;0.00015625;144;138
0.724375;3.45791;3.45791;2.66454e-15;2.84217e-15;0.00015625;144;138
0.724531;3.45405;3.45405;2.22045e-15;2.36848e-15;0.00015625;144;138
0.724687;3.4502;3.4502;2.22045e-15;2.36848e-15;0.00015625;144;138
0.724844;3.44635;3.44635;2.66454e-15;2.84217e-15;0.00015625;144;138
0.725;3.44252;3.44252;2.22045e-15;2.36848e-15;0.00015625;144;138
0.725156;3.4387;3.4387;1.77636e-15;1.89478e-15;0.00015625;144;138
0.725312;3.43488;3.43488;2.22045e-15;2.36848e-15;0.00015625;144;138
0.725469;3.43107;3.43107;2.22045e-15;2.36848e-15;0.00015625;144;138
0.725625;3.42728;3.42728;1.77636e-15;1.89478e-15;0.00015625;144;138
0.725781;3.42349;3.42349;1.77636e-15;1.89478e-15;0.00015625;144;138
0.725937;3.41971;3.41971;2.22045e-15;2.36848e-15;0.00015625;144;138
0.726094;3.41594;3.41594;2.22045e-15;2.36848e-15;0.00015625;144;138
0.72625;3.41219;3.41219;2.22045e-15;2.36848e-15;0.00015625;144;138
0.726406;3.40844;3.40844;2.22045e-15;2.36848e-15;0.00015625;144;138
0.726562;3.40469;3.40469;2.22045e-15;2.36848e-15;0.00015625;144;138
0.726719;3.40096;3.40096;2.22045e-15;2.36848e-15;0.00015625;144;138
0.726875;3.39724;3.39724;2.22045e-15;2.36848e-15;0.00015625;144;138
0.727031;3.39353;3.39353;1.77636e-15;1.89478e-15;0.00015625;144;138
0.727187;3.38982;3.38982;2.22045e-15;2.36848e-15;0.00015625;144;138
0.727344;3.38613;3.38613;1.77636e-15;1.89478e-15;0.00015625;144;138
0.7275;3.38244;3.38244;2.22045e-15;2.36848e-15;0.00015625;144;138
0.727656;3.37876;3.37876;1.77636e-15;1.89478e-15;0.00015625;144;138
0.727812;3.37509;3.37509;1.77636e-15;1.89478e-15;0.00015625;144;138
0.727969;3.37143;3.37143;1.77636e-15;1.89478e-15;0.00015625;144;138
0.728125;3.36778;3.36778;1.77636e-15;1.89478e-15;0.00015625;144;138
0.728281;3.36414;3.36414;2.22045e-15;2.36848e-15;0.00015625;144;138
0.728437;3.36051;3.36051;2.22045e-15;2.36848e-15;0.00015625;144;138
0.728594;3.35688;3.35688;2.22045e-15;2.36848e-15;0.00015625;144;138
0.72875;3.35327;3.35327;1.77636e-15;1.89478e-15;0.00015625;144;138
0.728906;3.34966;3.34966;1.77636e-15;1.89478e-15;0.00015625;144;138
0.729062;3.34606;3.34606;2.22045e-15;2.36848e-15;0.00015625;144;138
0.729219;3.34247;3.34247;2.22045e-15;2.36848e-15;0.00015625;144;138
0.729375;3.33889;3.33889;1.77636e-15;1.89478e-15;0.00015625;144;138
0.729531;3.33532;3.33532;1.33227e-15;1.42109e-15;0.00015625;144;138
0.729687;3.33176;3.33176;1.33227e-15;1.42109e-15;0.00015625;144;138
0.729844;3.3282;3.3282;1.77636e-15;1.89478e-15;0.00015625;144;138
0.73;3.32466;3.32466;2.22045e-15;2.36848e-15;0.00015625;144;138
0.730156;3.32112;3.32112;1.77636e-15;1.89478e-15;0.00015625;144;138
0.730312;3.31759;3.31759;1.33227e-15;1.42109e-15;0.00015625;144;138
0.730469;3.31407;3.31407;1.77636e-15;1.89478e-15;0.00015625;144;138
0.730625;3.31056;3.31056;1.77636e-15;1.89478e-15;0.00015625;144;138
0.730781;3.30706;3.30706;1.33227e-15;1.42109e-15;0.00015625;144;138
0.730937;3.30357;3.30357;2.22045e-15;2.36848e-15;0.00015625;144;138
0.731094;3.30008;3.30008;1.77636e-15;1.89478e-15;0.00015625;144;138
0.73125;3.2966;3.2966;1.77636e-15;1.89478e-15;0.00015625;144;138
0.731406;3.29313;3.29313;1.77636e-15;1.89478e-15;0.00015625;144;138
0.731562;3.28967;3.28967;1.33227e-15;1.42109e-15;0.00015625;144;138
0.731719;3.28622;3.28622;1.77636e-15;1.89478e-15;0.00015625;144;138
0.731875;3.28278;3.28278;1.77636e-15;1.89478e-15;0.00015625;144;138
0.732031;3.27934;3.27934;1.77636e-15;1.89478e-15;0.00015625;144;138
0.732187;3.27592;3.27592;1.33227e-15;1.42109e-15;0.00015625;144;138
0.732344;3.2725;3.2725;1.77636e-15;1.89478e-15;0.00015625;144;138
0.7325;3.26909;3.26909;1.33227e-15;1.42109e-15;0.00015625;144;138
0.732656;3.26569;3.26569;1.77636e-15;1.89478e-15;0.00015625;144;138
0.732812;3.26229;3.26229;1.33227e-15;1.42109e-15;0.00015625;144;138
0.732969;3.25891;3.25891;1.33227e-15;1.42109e-15;0.00015625;144;138
0.733125;3.25553;3.25553;1.77636e-15;1.89478e-15;0.00015625;144;138
0.733281;3.25216;3.25216;1.33227e-15;1.42109e-15;0.00015625;144;138
0.733437;3.2488;3.2488;1.33227e-15;1.42109e-15;0.00015625;144;138
0.733594;3.24545;3.24545;1.77636e-15;1.89478e-15;0.00015625;144;138
0.73375;3.24211;3.24211;1.33227e-15;1.42109e-15;0.00015625;144;138
0.733906;3.23877;3.23877;1.33227e-15;1.42109e-15;0.00015625;144;138
0.734062;3.23544;3.23544;1.77636e-15;1.89478e-15;0.00015625;144;138
0.734219;3.23212;3.23212;1.77636e-15;1.89478e-15;0.00015625;144;138
0.734375;3.22881;3.22881;1.33227e-15;1.42109e-15;0.00015625;144;138
0.734531;3.2255;3.2255;8.88178e-16;9.4739e-16;0.00015625;144;138
0.734687;3.22221;3.22221;8.88178e-16;9.4739e-16;0.00015625;144;138
0.734844;3.21892;3.21892;1.77636e-15;1.89478e-15;0.00015625;144;138
0.735;3.21564;3.21564;1.77636e-15;1.89478e-15;0.00015625;144;138
0.735156;3.21237;3.21237;1.33227e-15;1.42109e-15;0.00015625;144;138
0.735312;3.2091;3.2091;1.33227e-15;1.42109e-15;0.00015625;144;138
0.735469;3.20585;3.20585;8.88178e-16;9.4739e-16;0.00015625;144;138
0.735625;3.2026;3.2026;1.33227e-15;1.42109e-15;0.00015625;144;138
0.735781;3.19936;3.19936;1.33227e-15;1.42109e-15;0.00015625;144;138
0.735937;3.19613;3.19613;1.33227e-15;1.42109e-15;0.00015625;144;138
0.736094;3.1929;3.1929;1.33227e-15;1.42109e-15;0.00015625;144;138
0.73625;3.18969;3.18969;1.33227e-15;1.42109e-15;0.00015625;144;138
0.736406;3.18648;3.18648;8.88178e-16;9.4739e-16;0.00015625;144;138
0.736562;3.18327;3.18327;1.77636e-15;1.89478e-15;0.00015625;144;138
0.736719;3.18008;3.18008;8.88178e-16;9.4739e-16;0.00015625;144;138
0.736875;3.17689;3.17689;1.33227e-15;1.42109e-15;0.00015625;144;138
0.737031;3.17372;3.17372;1.33227e-15;1.42109e-15;0.00015625;144;138
0.737187;3.17055;3.17055;8.88178e-16;9.4739e-16;0.00015625;144;138
0.737344;3.16738;3.16738;1.33227e-15;1.42109e-15;0.00015625;144;138
0.7375;3.16423;3.16423;8.88178e-16;9.4739e-16;0.00015625;144;138
0.737656;3.16108;3.16108;1.33227e-15;1.42109e-15;0.00015625;144;138
0.737812;3.15794;3.15794;1.33227e-15;1.42109e-15;0.00015625;144;138
0.737969;3.15481;3.15481;1.33227e-15;1.42109e-15;0.00015625;144;138
0.738125;3.15168;3.15168;1.33227e-15;1.42109e-15;0.00015625;144;138
0.738281;3.14857;3.14857;8.88178e-16;9.4739e-16;0.00015625;144;138
0.738437;3.14546;3.14546;8.88178e-16;9.4739e-16;0.00015625;144;138
0.738594;3.14235;3.14235;8.88178e-16;9.4739e-16;0.00015625;144;138
0.73875;3.13926;3.13926;8.88178e-16;9.4739e-16;0.00015625;144;138
0.738906;3.13617;3.13617;1.33227e-15;1.42109e-15;0.00015625;144;138
0.739062;3.13309;3.13309;8.88178e-16;9.4739e-16;0.00015625;144;138
0.739219;3.13002;3.13002;1.33227e-15;1.42109e-15;0.00015625;144;138
0.739375;3.12695;3.12695;1.33227e-15;1.42109e-15;0.00015625;144;138
0.739531;3.1239;3.1239;8.88178e-16;9.4739e-16;0.00015625;144;138
0.739687;3.12085;3.12085;8.88178e-16;9.4739e-16;0.00015625;144;138
0.739844;3.1178;3.1178;1.33227e-15;1.42109e-15;0.00015625;144;138
0.74;3.11477;3.11477;8.88178e-16;9.4739e-16;0.00015625;144;138
0.740156;3.11174;3.11174;8.88178e-16;9.4739e-16;0.00015625;144;138
0.740312;3.10872;3.10872;1.33227e-15;1.42109e-15;0.00015625;144;138
0.740469;3.10571;3.10571;1.33227e-15;1.42109e-15;0.00015625;144;138
0.740625;3.1027;3.1027;8.88178e-16;9.4739e-16;0.00015625;144;138
0.740781;3.0997;3.0997;8.88178e-16;9.4739e-16;0.00015625;144;138
0.740937;3.09671;3.09671;8.88178e-16;9.4739e-16;0.00015625;144;138
0.741094;3.09372;3.09372;8.88178e-16;9.4739e-16;0.00015625;144;138
0.74125;3.09075;3.09075;8.88178e-16;9.4739e-16;0.00015625;144;138
0.741406;3.08778;3.08778;1.33227e-15;1.42109e-15;0.00015625;144;138
0.741562;3.08481;3.08481;1.33227e-15;1.42109e-15;0.00015625;144;138
0.741719;3.08186;3.08186;4.44089e-16;4.73695e-16;0.00015625;144;139
0.741875;3.07891;3.07891;8.88178e-16;9.4739e-16;0.00015625;145;139
0.742031;3.07596;3.07596;8.88178e-16;9.4739e-16;0.00015625;145;139
0.742187;3.07303;3.07303;8.88178e-16;9.4739e-16;0.00015625;145;139
0.742344;3.0701;3.0701;8.88178e-16;9.4739e-16;0.00015625;145;139
0.7425;3.06718;3.06718;8.88178e-16;9.4739e-16;0.00015625;145;139
0.742656;3.06427;3.06427;8.88178e-16;9.4739e-16;0.00015625;145;139
